brand_name,os,screen_size,4g,5g,main_camera_mp,selfie_camera_mp,int_memory,ram,battery,weight,release_year,days_used,new_price,used_price
Huawei,Android,15.72,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,262.05,194.45
Huawei,Android,15.72,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,240.59,184.54
Huawei,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5100.0,310.0,2020,240,100.43,76.49
Huawei,Android,16.03,yes,yes,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,319.39,240.4
Huawei,Android,26.04,yes,no,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,250.11,161.96
Huawei,Android,24.45,yes,yes,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,1398.47,1049.06
Huawei,Android,21.43,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,160.8,117.55
Huawei,Android,26.67,yes,yes,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,549.63,413.81
Huawei,Android,21.43,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,140.13,104.35
Huawei,Android,24.61,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,291.2,145.61
Huawei,Android,15.88,yes,no,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,280.28,140.26
Huawei,Android,26.67,yes,no,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,450.26,225.16
Huawei,Android,19.37,yes,no,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,200.28,130.44
Huawei,Android,15.72,yes,no,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,199.27,129.8
Huawei,Android,21.43,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,150.84,101.19
Huawei,Android,23.65,yes,yes,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,1701.54,850.85
Huawei,Android,25.08,yes,yes,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,650.76,464.79
Huawei,Android,25.08,yes,no,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,550.88,414.68
Huawei,Android,19.37,yes,no,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,289.12,218.61
Huawei,Android,24.61,yes,no,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,189.13,140.09
Huawei,Android,26.67,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,298.56,149.19
Huawei,Android,20.96,yes,no,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,351.23,226.86
Huawei,Android,20.96,yes,no,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,259.75,189.22
Huawei,Android,21.43,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,391.4,195.67
Huawei,Android,21.43,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,359.22,272.21
Huawei,Android,15.88,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,259.56,129.7
Huawei,Android,15.88,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,280.1,209.2
Huawei,Android,24.61,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,280.92,182.69
Huawei,Android,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,110.06,44.12
Huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,150.21,45.07
Infinix,Android,28.26,yes,no,,8.0,32.0,2.0,6000.0,209.0,2020,320,100.02,65.22
Infinix,Android,16.19,yes,no,,8.0,64.0,4.0,5000.0,185.0,2020,173,110.18,82.67
Infinix,Android,16.19,yes,no,,8.0,32.0,2.0,5000.0,185.0,2020,329,88.88,57.95
Infinix,Android,16.19,yes,no,,16.0,32.0,3.0,4000.0,178.0,2019,356,100.08,63.94
Infinix,Android,15.56,yes,no,,16.0,32.0,2.0,4000.0,165.0,2019,497,129.81,64.91
Lava,Android,23.97,yes,no,,5.0,32.0,2.0,3200.0,150.0,2020,359,79.94,51.77
Lava,Android,12.7,no,no,5.0,0.3,8.0,0.5,3000.0,147.6,2016,704,60.49,24.19
Lenovo,Android,25.56,yes,no,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,179.32,135.47
Lenovo,Android,25.56,no,no,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,319.92,159.89
Lenovo,Android,16.67,yes,no,8.0,5.0,16.0,2.0,4000.0,172.0,2019,531,99.7,49.84
Lenovo,Android,20.32,yes,no,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,160.42,119.72
Lenovo,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,140.78,91.92
Lenovo,Android,17.78,yes,no,2.0,2.0,32.0,1.0,3590.0,236.0,2019,524,99.04,49.6
Lenovo,Android,21.43,yes,no,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,250.59,125.2
Lenovo,Android,21.43,yes,yes,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,402.07,201.09
Lenovo,Android,15.72,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,158.53,79.47
Lenovo,Android,25.56,yes,no,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,179.17,53.6
LG,Android,23.65,yes,no,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,269.12,200.18
LG,Android,16.51,yes,no,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,199.72,148.03
LG,Others,6.35,yes,no,2.0,13.0,8.0,1.0,1470.0,127.0,2020,202,151.62,113.16
LG,Android,16.51,yes,yes,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,870.01,655.75
LG,Android,16.51,yes,yes,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,699.31,524.51
LG,Android,16.03,yes,no,5.0,13.0,32.0,3.0,4000.0,196.5,2020,205,240.62,179.08
LG,Android,23.97,yes,no,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,129.4,98.29
LG,Android,25.56,yes,no,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,341.12,221.13
LG,Android,15.88,yes,yes,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,1100.31,550.27
LG,Android,15.88,yes,no,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,321.39,160.73
LG,Android,19.84,yes,no,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,139.34,69.81
LG,Android,19.84,yes,no,8.0,5.0,16.0,1.0,3000.0,152.0,2019,393,103.03,66.31
LG,Android,15.4,yes,no,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,160.82,130.76
LG,Android,16.03,yes,no,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,200.65,131.25
LG,Android,18.73,yes,no,8.0,16.0,64.0,4.0,4050.0,172.0,2019,289,189.95,136.89
LG,Android,19.37,yes,no,8.0,16.0,32.0,3.0,4000.0,175.0,2019,482,129.27,64.63
LG,Android,18.26,yes,no,8.0,8.0,32.0,3.0,4000.0,164.0,2019,516,109.13,54.49
LG,Android,15.56,yes,no,13.0,5.0,32.0,3.0,3500.0,179.0,2019,463,199.86,99.84
LG,Android,15.56,yes,no,16.0,5.0,64.0,4.0,3300.0,172.0,2018,693,299.2,119.67
LG,Android,13.49,yes,no,13.0,5.0,16.0,2.0,4500.0,171.0,2018,393,180.28,116.38
LG,Others,3.02,yes,no,8.0,5.0,4.0,1.0,700.0,45.0,2015,937,320.62,96.21
LG,Android,7.62,no,no,2.0,1.3,4.0,0.5,1540.0,140.45,2014,965,50.96,15.21
Meizu,Android,16.19,yes,yes,,20.0,128.0,8.0,4500.0,199.0,2020,318,529.29,344.66
Meizu,Android,16.03,yes,no,,16.0,128.0,6.0,4500.0,183.0,2019,348,251.19,164.23
Meizu,Android,16.03,yes,no,,8.0,32.0,2.0,4000.0,184.0,2019,198,179.76,133.41
Meizu,Android,15.56,yes,no,,20.0,128.0,6.0,3600.0,166.0,2019,405,341.16,170.7
Meizu,Android,15.56,yes,no,,16.0,64.0,6.0,4000.0,165.0,2019,499,220.44,110.2
Meizu,Android,15.56,yes,no,,20.0,128.0,6.0,3600.0,165.0,2019,226,421.12,318.15
Micromax,Android,10.16,no,no,2.0,0.3,0.5,0.25,1500.0,146.5,2014,900,49.0,14.74
Micromax,Android,8.41,no,no,0.3,0.3,0.5,0.25,1500.0,89.0,2014,757,39.89,16.07
Micromax,Android,22.7,no,no,2.0,0.3,0.2,4.0,2000.0,85.0,2013,652,71.45,28.48
Micromax,Android,10.16,no,no,2.0,0.3,16.0,4.0,2000.0,89.0,2013,1051,59.38,17.8
Micromax,Android,8.41,no,no,0.3,0.3,16.0,4.0,2000.0,89.0,2013,897,47.96,14.53
Motorola,Android,16.03,yes,no,,16.0,128.0,6.0,5000.0,210.0,2020,92,298.06,222.31
Motorola,Android,16.35,yes,yes,,25.0,256.0,12.0,5000.0,203.0,2020,188,1197.49,894.04
Nokia,Android,23.5,yes,no,0.3,8.0,64.0,3.0,4000.0,200.0,2020,296,147.89,91.87
Nokia,Android,19.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,293,59.59,26.67
Nokia,Android,19.84,yes,no,0.3,5.0,16.0,2.0,3000.0,180.0,2020,260,101.28,58.21
Nokia,Others,5.72,no,no,0.3,5.0,0.005,2.5,1020.0,90.5,2020,322,29.56,18.8
Nokia,Others,5.72,no,no,0.3,5.0,0.005,2.5,1020.0,91.3,2020,148,20.32,17.8
Nokia,Android,28.1,yes,yes,0.3,24.0,64.0,6.0,4500.0,220.0,2020,127,499.89,374.03
Nokia,Others,5.72,no,no,0.3,5.0,0.02,8.0,1200.0,88.2,2020,327,40.01,26.33
Nokia,Others,5.72,yes,no,0.3,8.0,0.02,16.0,1200.0,86.5,2019,414,39.83,19.9
Nokia,Others,14.76,no,no,0.08,8.0,0.005,4.0,800.0,75.0,2019,447,19.83,9.92
Nokia,Others,14.76,no,no,5.0,8.0,0.005,4.0,800.0,73.0,2019,186,10.46,7.51
OnePlus,Android,23.97,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,186,738.82,553.77
OnePlus,Android,23.97,yes,yes,,16.0,128.0,8.0,4300.0,180.0,2020,232,651.01,489.18
OnePlus,Android,25.88,yes,yes,,16.0,256.0,12.0,4085.0,206.0,2019,280,800.92,553.59
OnePlus,Android,25.88,yes,yes,,16.0,128.0,6.0,4000.0,206.0,2019,523,799.8,400.0
Oppo,Android,23.97,yes,yes,,32.0,128.0,8.0,4000.0,172.0,2020,293,470.81,335.09
Oppo,Android,22.07,yes,yes,,32.0,128.0,8.0,4000.0,183.0,2020,281,369.3,257.34
Oppo,Android,24.29,yes,yes,,32.0,128.0,6.0,4000.0,184.0,2020,122,289.46,218.71
Oppo,Android,23.97,yes,yes,,16.0,128.0,8.0,4000.0,186.0,2020,200,520.16,388.72
Oppo,Android,15.56,yes,no,,8.0,64.0,3.0,4230.0,168.0,2020,267,119.81,80.64
Oppo,Android,15.88,yes,yes,,32.0,128.0,8.0,4025.0,180.0,2020,218,399.55,299.98
Oppo,Android,15.88,yes,yes,8.0,32.0,128.0,8.0,4025.0,181.0,2019,330,439.33,285.37
Oppo,Android,16.03,yes,no,8.0,8.0,128.0,4.0,4230.0,180.0,2019,277,149.44,101.92
Oppo,Android,15.88,yes,no,8.0,25.0,128.0,6.0,3600.0,169.5,2019,344,280.94,181.94
Oppo,Android,15.88,yes,no,8.0,32.0,128.0,4.0,4035.0,186.0,2019,463,328.06,163.97
Oppo,Android,23.65,yes,no,8.0,16.0,128.0,6.0,4020.0,190.0,2019,336,260.35,170.17
Oppo,Android,16.19,yes,yes,8.0,16.0,256.0,8.0,4065.0,215.0,2019,232,879.76,655.93
Oppo,Android,15.4,yes,no,8.0,5.0,32.0,2.0,4000.0,170.0,2019,282,100.73,72.63
Oppo,Android,15.56,yes,no,13.0,8.0,32.0,3.0,4230.0,168.0,2018,587,230.52,115.24
Oppo,Android,10.95,yes,no,8.0,5.0,8.0,1.0,2000.0,135.0,2015,917,147.22,44.24
Others,Android,22.7,yes,yes,8.0,20.0,128.0,6.0,4000.0,171.0,2019,486,900.58,450.34
Realme,Android,16.03,yes,no,,16.0,64.0,4.0,4300.0,191.0,2020,97,200.32,144.67
Realme,Android,16.03,yes,no,,16.0,128.0,4.0,5000.0,199.0,2020,362,150.02,98.1
Realme,Android,16.03,yes,no,,5.0,32.0,3.0,5000.0,195.0,2020,321,99.53,65.02
Realme,Android,15.4,yes,no,,5.0,32.0,3.0,4000.0,166.0,2020,247,40.85,30.68
Realme,Android,15.4,yes,no,,5.0,32.0,2.0,4000.0,166.0,2019,450,99.59,49.75
Samsung,Android,13.81,yes,no,8.0,5.0,32.0,3.0,4000.0,168.0,2020,120,111.83,85.58
Samsung,Android,12.7,yes,no,8.0,5.0,16.0,1.0,2600.0,154.0,2020,226,120.56,89.59
Samsung,Android,16.35,yes,yes,8.0,32.0,128.0,8.0,4500.0,185.0,2020,258,502.14,362.51
Samsung,Android,16.03,yes,yes,8.0,32.0,128.0,6.0,4500.0,187.0,2020,248,429.21,323.04
Samsung,Android,26.04,yes,no,8.0,5.0,64.0,4.0,7040.0,467.0,2020,310,378.24,247.99
Samsung,Android,15.56,yes,yes,8.0,13.0,128.0,8.0,4000.0,168.1,2020,282,880.71,611.78
Samsung,Android,26.19,yes,yes,8.0,8.0,128.0,6.0,7040.0,420.0,2020,321,800.85,518.8
Samsung,Android,12.86,yes,no,12.0,8.0,64.0,4.0,4500.0,256.0,2019,320,1020.04,663.74
Samsung,Android,16.35,yes,no,12.0,32.0,128.0,6.0,4500.0,187.0,2019,325,378.46,246.85
Samsung,Android,25.56,yes,no,13.0,8.0,64.0,4.0,7600.0,653.0,2019,430,599.55,299.78
Samsung,Android,15.72,yes,yes,12.0,10.0,256.0,12.0,3500.0,168.0,2019,190,1100.62,822.39
Samsung,Others,3.18,no,no,12.0,9.0,4.0,0.75,340.0,30.0,2019,208,299.82,223.97
Samsung,Android,26.19,yes,no,12.0,8.0,128.0,6.0,7040.0,420.0,2019,517,599.88,300.0
Samsung,Android,20.32,yes,no,8.0,2.0,32.0,2.0,5100.0,169.0,2019,313,129.82,84.2
Samsung,Android,12.7,yes,no,16.0,5.0,32.0,3.0,2800.0,172.0,2019,222,259.07,194.07
Samsung,Android,43.66,yes,no,12.0,5.0,64.0,3.0,12000.0,23.0,2019,266,659.47,460.58
Samsung,Others,2.86,no,no,13.0,8.0,4.0,0.75,300.0,172.0,2017,853,198.57,59.48
Samsung,Android,20.32,yes,no,5.0,2.0,16.0,2.0,4200.0,338.0,2015,852,221.77,66.48
Others,Android,23.65,yes,no,2.0,16.0,64.0,4.0,4000.0,193.0,2020,168,229.52,169.29
Others,Android,18.57,yes,no,2.0,5.0,64.0,4.0,4000.0,184.7,2020,299,130.48,101.94
Others,Android,20.32,no,no,0.3,2.0,16.0,1.0,3600.0,330.0,2020,290,88.98,59.43
Others,Android,16.51,yes,no,2.0,8.0,32.0,2.0,3500.0,191.6,2020,243,170.79,129.05
Others,Android,17.78,no,no,8.0,0.3,8.0,1.0,2000.0,242.0,2019,513,48.13,23.96
Others,Android,25.56,no,no,0.3,2.0,16.0,1.0,4000.0,505.2,2019,452,99.96,50.06
Others,Android,13.81,yes,no,8.0,5.0,16.0,2.0,2700.0,138.0,2019,440,102.11,50.87
Others,Android,21.43,yes,no,8.0,16.0,64.0,4.0,3450.0,176.6,2019,335,358.69,234.07
Others,Android,20.32,no,no,2.0,2.0,32.0,3.0,4000.0,355.0,2020,221,100.08,74.99
Others,Android,20.32,no,no,2.0,2.0,32.0,2.0,4000.0,355.0,2020,276,80.37,68.92
Others,Android,21.75,yes,no,8.0,0.3,16.0,2.0,2000.0,374.0,2013,1064,281.23,84.24
Apple,Others,31.91,yes,no,12.0,7.0,128.0,6.0,9720.0,641.0,2020,220,999.58,749.84
Apple,Others,27.94,yes,no,12.0,7.0,128.0,6.0,5770.5,471.0,2020,248,800.09,600.8
Apple,Others,25.72,yes,no,8.0,1.2,32.0,3.0,8827.0,483.0,2019,313,347.86,227.34
Apple,iOS,14.92,yes,no,8.0,7.0,32.0,4.0,3969.0,47.8,2019,324,849.17,551.54
Apple,iOS,14.92,yes,no,8.0,7.0,32.0,4.0,3969.0,47.8,2019,531,750.45,375.23
Apple,iOS,14.92,yes,no,8.0,7.0,32.0,4.0,3969.0,36.7,2019,276,451.1,302.92
Apple,iOS,27.94,yes,no,12.0,7.0,64.0,4.0,7812.0,468.0,2018,601,879.72,351.8
Apple,iOS,19.21,yes,no,8.0,1.2,16.0,2.0,5124.0,299.0,2015,827,362.06,108.66
Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3230.0,196.0,2014,840,201.76,60.64
Asus,Android,15.24,no,no,13.0,2.0,16.0,2.0,3300.0,196.0,2014,1073,249.94,74.95
Others,Android,15.24,no,no,8.0,8.0,32.0,1.0,2800.0,185.0,2019,513,77.59,39.0
Others,Android,13.49,no,no,8.0,8.0,32.0,1.0,2200.0,158.0,2019,213,68.22,54.69
Others,Android,12.7,no,no,5.0,5.0,32.0,1.0,3400.0,146.0,2019,184,49.22,36.79
Others,Android,10.95,no,no,5.0,0.3,4.0,0.5,1760.0,136.0,2013,1091,201.12,60.09
Others,Android,13.49,yes,no,13.0,5.0,32.0,3.0,4200.0,206.5,2020,214,300.31,221.68
Others,Android,23.02,yes,no,12.0,8.0,64.0,4.0,3100.0,210.0,2019,247,437.91,326.88
Coolpad,Android,23.65,yes,yes,,16.0,64.0,4.0,4000.0,195.0,2020,252,359.77,258.53
Coolpad,Android,20.96,yes,no,,13.0,32.0,3.0,4000.0,170.0,2019,342,161.61,105.36
Others,Others,3.81,no,no,0.3,0.3,0.005,4.0,3400.0,91.0,2019,222,9.63,3.03
Others,Others,3.81,no,no,0.3,0.3,0.06,0.03,3400.0,80.0,2019,514,29.25,14.6
Acer,Android,25.56,no,no,5.0,2.0,16.0,1.0,2700.0,508.0,2014,578,192.05,96.19
Acer,Android,25.56,no,no,5.0,2.0,32.0,2.0,2700.0,508.0,2014,918,230.05,68.98
Alcatel,Others,5.72,yes,no,2.0,5.0,4.0,0.5,3230.0,90.0,2019,356,50.35,31.98
Alcatel,Android,17.78,yes,no,5.0,2.0,8.0,1.0,3240.0,295.1,2016,662,130.02,52.21
Alcatel,Android,20.32,no,no,0.3,0.3,16.0,0.5,3240.0,325.0,2014,1050,99.57,29.88
Alcatel,Android,17.78,yes,no,3.0,0.3,4.0,1.0,3240.0,279.0,2014,1046,191.21,57.32
Alcatel,Android,17.78,no,no,0.3,0.3,16.0,0.5,2840.0,285.0,2014,770,81.12,32.48
Alcatel,Android,17.78,no,no,2.0,0.3,4.0,1.0,3240.0,285.0,2014,759,160.84,64.34
Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,1800.0,390.0,2013,1041,99.9,29.93
Alcatel,Android,17.78,no,no,3.0,0.3,4.0,1.0,1800.0,350.0,2013,932,141.15,42.47
Alcatel,Android,20.32,no,no,2.0,0.3,8.0,1.0,1800.0,400.0,2013,836,139.95,42.1
Alcatel,Android,17.78,no,no,0.3,0.3,4.0,1.0,3240.0,350.0,2013,737,100.47,40.27
Alcatel,Android,17.78,no,no,2.0,0.3,8.0,1.0,3300.0,350.0,2013,1057,111.03,33.3
Alcatel,Android,23.5,yes,no,5.0,8.0,64.0,4.0,4000.0,178.0,2019,187,150.81,115.4
Alcatel,Android,13.49,yes,no,5.0,5.0,16.0,1.0,2460.0,153.2,2019,473,81.79,40.89
Alcatel,Android,20.32,yes,no,5.0,2.0,16.0,1.0,4080.0,279.0,2018,726,140.45,56.23
Acer,Others,23.97,no,no,5.0,2.0,32.0,4.0,4500.0,544.3,2018,699,328.32,131.43
Acer,Android,17.78,yes,no,13.0,2.0,16.0,4.0,3400.0,260.0,2016,1085,168.84,50.73
Acer,Android,13.49,yes,no,13.0,5.0,32.0,4.0,4080.0,169.0,2016,1079,251.35,75.58
Acer,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,126.0,2016,617,119.67,47.91
Acer,Android,25.56,no,no,5.0,2.0,16.0,4.0,6100.0,147.5,2016,570,230.39,115.03
Acer,Android,13.49,yes,no,13.0,13.0,32.0,4.0,4020.0,166.0,2015,714,229.15,91.54
Acer,Android,13.49,yes,no,13.0,5.0,16.0,4.0,5000.0,147.5,2016,549,201.0,100.64
Acer,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2000.0,125.0,2016,893,109.62,32.85
Acer,Android,20.32,no,no,5.0,2.0,32.0,4.0,4420.0,353.8,2015,767,351.46,140.62
Acer,Windows,13.49,yes,no,21.0,8.0,32.0,4.0,2870.0,150.0,2015,824,219.47,65.76
Acer,Android,10.95,yes,no,5.0,5.0,32.0,4.0,2000.0,142.0,2015,988,111.12,33.44
Acer,Android,10.95,no,no,5.0,2.0,32.0,4.0,2000.0,142.0,2015,961,90.67,27.16
Acer,Android,13.49,yes,no,8.0,8.0,32.0,4.0,4000.0,165.0,2015,942,199.28,59.93
Acer,Android,12.7,yes,no,8.0,8.0,32.0,4.0,2420.0,145.0,2015,874,151.1,45.28
Acer,Android,25.56,no,no,5.0,2.0,16.0,4.0,5910.0,540.0,2015,899,249.1,74.84
Acer,Android,20.32,no,no,5.0,0.3,16.0,4.0,4550.0,355.0,2015,994,179.18,53.82
Acer,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2300.0,110.0,2015,592,200.72,100.29
Acer,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,118.0,2015,934,129.37,38.92
Acer,Android,10.16,no,no,5.0,2.0,32.0,4.0,1300.0,120.0,2015,603,89.41,35.67
Acer,Windows,10.16,no,no,5.0,2.0,16.0,4.0,1300.0,119.0,2015,697,79.66,31.78
Acer,Android,10.95,yes,no,5.0,2.0,32.0,4.0,2000.0,145.0,2015,1044,129.0,38.77
Acer,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2300.0,116.0,2014,579,201.04,100.46
Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,150.0,2014,569,150.61,75.25
Acer,Android,13.81,yes,no,13.0,2.0,16.0,4.0,2700.0,164.0,2014,723,259.93,103.94
Acer,Android,12.7,no,no,13.0,2.0,32.0,4.0,2100.0,110.0,2014,899,179.89,53.87
Acer,Android,12.7,no,no,8.0,2.0,16.0,4.0,3500.0,155.0,2014,886,200.45,60.24
Acer,Android,12.7,yes,no,8.0,2.0,16.0,4.0,2500.0,155.0,2014,936,201.77,60.59
Acer,Android,10.16,no,no,2.0,2.0,16.0,4.0,1300.0,130.0,2014,685,90.87,36.34
Acer,Android,20.32,no,no,5.0,2.0,16.0,4.0,4600.0,360.0,2014,611,199.49,79.79
Acer,Android,17.78,no,no,2.0,0.3,16.0,4.0,3400.0,298.0,2014,920,110.78,33.28
Acer,Android,17.78,no,no,5.0,0.3,16.0,4.0,3400.0,298.0,2014,1007,149.88,45.14
Acer,Android,17.78,no,no,5.0,0.3,32.0,4.0,3700.0,159.5,2014,724,89.8,36.01
Acer,Android,11.27,no,no,13.0,2.0,16.0,4.0,2500.0,134.0,2014,642,201.87,80.7
Acer,Android,10.16,no,no,5.0,1.3,16.0,4.0,1630.0,122.0,2014,719,99.58,39.91
Acer,Android,17.78,no,no,0.3,2.0,16.0,4.0,2955.0,323.0,2014,1082,129.52,38.84
Acer,Android,17.78,no,no,0.3,2.0,32.0,4.0,2955.0,315.0,2014,690,98.05,39.2
Acer,Android,19.21,no,no,5.0,2.0,16.0,4.0,4000.0,380.0,2014,801,128.6,38.77
Acer,Android,12.7,no,no,5.0,0.3,16.0,4.0,2000.0,150.0,2014,1015,170.45,51.09
Acer,Android,15.24,yes,no,13.0,2.0,16.0,4.0,3300.0,229.0,2013,635,339.31,135.68
Acer,Android,8.41,no,no,3.15,0.3,16.0,4.0,1500.0,120.0,2013,901,100.52,29.96
Acer,Android,13.81,no,no,8.0,2.0,32.0,4.0,2400.0,195.0,2013,946,318.89,95.53
Acer,Android,25.56,no,no,5.0,0.3,16.0,4.0,7300.0,560.0,2013,656,189.23,75.74
Acer,Android,19.21,no,no,5.0,0.3,32.0,4.0,4960.0,410.0,2013,905,120.67,36.13
Acer,Android,10.95,no,no,8.0,2.0,16.0,4.0,2000.0,140.0,2013,562,181.46,90.78
Acer,Android,8.41,no,no,3.0,0.3,16.0,4.0,1300.0,110.0,2013,942,100.59,30.07
Acer,Android,10.64,no,no,8.0,0.3,16.0,4.0,2000.0,140.0,2013,761,181.2,72.4
Acer,Android,10.95,no,no,5.0,0.3,16.0,4.0,1760.0,130.0,2013,825,171.7,51.58
Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2640.0,339.9,2013,558,111.04,55.67
Acer,Android,17.78,no,no,0.3,0.3,32.0,4.0,2710.0,320.0,2013,592,99.08,49.6
Alcatel,Android,13.49,yes,no,5.0,5.0,16.0,4.0,3230.0,130.0,2019,302,119.89,79.13
Alcatel,Android,12.7,no,no,5.0,2.0,32.0,4.0,3230.0,148.0,2019,211,70.63,56.38
Alcatel,Android,15.56,no,no,8.0,8.0,32.0,4.0,4000.0,158.0,2018,670,179.59,71.94
Alcatel,Android,13.81,yes,no,12.0,5.0,32.0,4.0,3000.0,144.0,2018,591,230.45,115.13
Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,155.0,2018,586,158.42,79.2
Alcatel,Android,13.49,yes,no,13.0,5.0,16.0,4.0,3000.0,145.0,2018,538,169.17,84.65
Alcatel,Android,13.18,yes,no,8.0,5.0,16.0,4.0,3000.0,151.0,2018,600,100.53,40.17
Alcatel,Android,15.24,yes,no,8.0,5.0,16.0,4.0,3000.0,169.0,2018,707,127.76,51.15
Alcatel,Android,25.56,no,no,2.0,2.0,16.0,4.0,4000.0,415.0,2018,636,98.89,39.4
Alcatel,Android,17.78,no,no,2.0,0.3,32.0,4.0,2580.0,245.0,2018,564,69.98,34.91
Alcatel,Android,13.02,yes,no,12.0,8.0,32.0,4.0,2850.0,147.0,2017,716,138.28,55.36
Alcatel,Android,13.02,yes,no,13.0,5.0,16.0,4.0,2800.0,155.0,2017,751,120.06,47.8
Alcatel,Android,15.24,yes,no,12.0,5.0,32.0,4.0,4000.0,175.0,2017,823,259.2,77.65
Alcatel,Android,13.49,yes,no,16.0,8.0,32.0,4.0,4000.0,164.0,2017,839,189.71,56.91
Alcatel,Android,12.7,yes,no,5.0,2.0,32.0,4.0,2050.0,159.5,2017,687,99.74,39.72
Alcatel,Android,13.02,yes,no,8.0,5.0,32.0,4.0,2800.0,159.5,2017,619,200.19,80.08
Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,159.5,2017,866,149.44,44.75
Alcatel,Android,15.24,yes,no,8.0,5.0,32.0,4.0,3000.0,159.5,2017,884,180.09,54.0
Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2460.0,156.0,2016,754,199.4,79.73
Alcatel,Android,13.49,yes,no,8.0,5.0,16.0,4.0,2500.0,163.9,2016,1063,80.56,24.19
Alcatel,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2150.0,140.0,2015,769,201.69,80.62
Alcatel,Android,12.7,no,no,8.0,5.0,32.0,4.0,2000.0,148.0,2016,989,60.2,18.07
Alcatel,Android,13.49,yes,no,13.0,5.0,32.0,4.0,3000.0,159.95,2016,811,140.17,41.99
Alcatel,Android,13.49,yes,no,13.0,5.0,16.0,4.0,2960.0,159.95,2016,911,148.84,44.71
Alcatel,Android,13.49,yes,no,8.0,5.0,16.0,4.0,2500.0,159.95,2016,987,110.69,33.38
Alcatel,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2500.0,159.95,2016,649,79.24,31.72
